SampleType	NumSample	numItem	accelX	accelY	accelZ	gyroX	gyroY	gyroZ
1	11	5	-0.02	0.01	-1.02	-1.97	-23.79	5.86
1	11	6	-0.04	0.03	-1.33	16.85	-24.41	11.36
1	11	7	-0.04	-0.04	-1.67	25.85	-9.29	-40.33
1	11	8	0.03	-0.05	-1.62	16.78	1.71	-99.96
1	11	9	0.05	-0.10	-1.63	48.16	12.34	-125.08
1	11	10	0.01	-0.07	-1.51	62.66	22.28	-141.89
1	11	11	-0.07	-0.05	-1.45	52.10	11.59	-155.83
1	11	12	-0.08	-0.07	-1.35	39.41	0.34	-166.46
1	11	13	-0.15	-0.09	-1.38	40.28	3.09	-179.52
1	11	14	-0.11	-0.08	-1.19	43.28	0.46	-187.52
1	11	15	-0.20	0.01	-1.07	45.16	13.34	-195.58
1	11	16	-0.21	0.02	-0.71	36.22	20.46	-209.21
1	11	17	-0.35	0.02	-0.71	38.41	5.71	-183.52
1	11	18	-0.37	-0.10	-0.71	28.41	-6.22	-185.64
1	11	19	-0.42	-0.09	-0.58	42.16	-4.10	-175.52
1	11	20	-0.50	-0.06	-0.57	40.35	-6.47	-173.27
1	11	21	-0.53	-0.12	-0.43	19.97	-4.91	-171.14
1	11	22	-0.63	-0.08	-0.46	20.85	-14.04	-153.77
1	11	23	-0.64	-0.14	-0.36	11.60	-23.29	-147.08
1	11	24	-0.69	-0.20	-0.22	20.47	-31.60	-127.27
1	11	25	-0.70	-0.26	-0.19	29.60	-30.04	-109.64
1	11	26	-0.77	-0.24	-0.19	24.66	-20.72	-102.52
1	11	27	-0.73	-0.31	0.01	21.41	-19.16	-90.21
1	11	28	-0.78	-0.30	0.07	20.47	-13.60	-55.58
1	11	29	-0.80	-0.23	0.06	-2.65	-11.79	-27.96
1	11	30	-0.76	-0.29	0.13	-21.34	-3.97	-9.02
1	11	31	-0.76	-0.32	0.08	-23.59	-3.29	12.48
1	11	32	-0.72	-0.36	0.10	-19.84	-3.41	29.04
1	11	33	-0.70	-0.41	0.01	-5.15	-6.60	51.29
1	11	34	-0.72	-0.36	-0.08	-16.22	0.09	59.29
1	11	35	-0.75	-0.32	-0.18	-30.90	9.84	62.79
1	11	36	-0.78	-0.26	-0.24	-45.97	15.96	69.11
1	11	37	-0.77	-0.22	-0.27	-49.65	12.96	81.98
1	11	38	-0.75	-0.22	-0.37	-45.53	11.40	97.67
1	11	39	-0.69	-0.22	-0.35	-34.47	12.21	111.61
1	11	40	-0.65	-0.16	-0.39	-32.84	15.84	139.04
1	11	41	-0.59	-0.13	-0.43	-27.28	8.59	161.92
1	11	42	-0.54	-0.06	-0.63	-22.22	3.65	186.42
1	11	43	-0.59	-0.07	-1.00	-45.22	10.40	179.48
1	11	44	-0.50	-0.21	-0.85	-61.59	12.03	135.42
1	11	45	-0.42	-0.16	-0.72	-21.72	7.84	146.17
1	11	46	-0.43	0.00	-0.93	5.72	-8.16	170.29
1	11	47	-0.52	0.06	-1.31	-13.28	-16.72	143.36
1	11	48	-0.44	-0.10	-1.27	-34.90	-1.16	86.23
1	11	49	-0.36	-0.13	-1.06	-42.34	10.03	52.73
1	12	0	-0.00	-0.00	-1.00	-0.15	0.03	0.36
1	12	1	-0.00	0.00	-1.00	-0.15	-0.29	-0.64
1	12	2	-0.02	0.00	-1.01	-0.72	-5.04	-0.08
1	12	3	-0.04	0.02	-1.11	-9.97	-20.29	0.73
1	12	4	-0.08	0.00	-1.58	25.22	-26.47	-19.39
1	12	5	-0.09	0.01	-1.90	12.91	-6.91	-99.83
1	12	6	-0.01	-0.02	-1.90	6.41	8.15	-165.64
1	12	7	0.02	-0.02	-1.62	30.47	20.59	-202.14
1	12	8	-0.09	0.09	-1.55	60.53	7.28	-203.89
1	12	9	-0.15	0.03	-1.77	72.35	-15.66	-242.89
1	12	10	-0.12	0.02	-1.54	66.16	-20.60	-274.14
1	12	11	-0.12	0.17	-1.00	57.60	-25.35	-268.39
1	12	12	-0.30	0.11	-0.87	42.03	-39.97	-229.39
1	12	13	-0.27	-0.23	-0.77	33.91	-30.41	-232.14
1	12	14	-0.33	-0.18	-0.54	52.16	-8.97	-207.14
1	12	15	-0.41	-0.09	-0.50	57.66	-14.91	-191.64
1	12	16	-0.46	-0.08	-0.29	47.47	-13.72	-178.08
1	12	17	-0.54	-0.08	-0.26	42.28	-22.97	-156.52
1	12	18	-0.56	-0.18	-0.30	36.85	-27.10	-145.96
1	12	19	-0.54	-0.27	-0.12	42.22	-14.04	-127.33
1	12	20	-0.61	-0.26	0.05	40.28	-7.85	-94.14
1	12	21	-0.67	-0.26	0.08	33.85	-10.60	-64.27
1	12	22	-0.75	-0.25	-0.09	21.47	-10.91	-47.71
1	12	23	-0.79	-0.27	-0.11	11.53	-11.47	-49.58
1	12	24	-0.81	-0.31	-0.02	22.28	-13.97	-36.08
1	12	25	-0.84	-0.27	0.01	24.60	-12.85	-16.02
1	12	26	-0.86	-0.27	-0.01	10.41	-16.29	0.86
1	12	27	-0.82	-0.34	-0.02	-0.90	-15.91	12.67
1	12	28	-0.80	-0.40	-0.04	-1.03	-13.72	24.54
1	12	29	-0.78	-0.41	-0.03	-3.53	-7.66	34.92
1	12	30	-0.78	-0.38	-0.11	-18.72	-1.04	40.79
1	12	31	-0.78	-0.36	-0.17	-22.90	3.40	36.61
1	12	32	-0.78	-0.35	-0.22	-20.59	8.15	35.11
1	12	33	-0.80	-0.32	-0.24	-28.59	13.03	36.79
1	12	34	-0.79	-0.31	-0.19	-36.53	14.21	48.04
1	12	35	-0.78	-0.30	-0.26	-41.72	11.90	63.67
1	12	36	-0.74	-0.33	-0.30	-49.09	11.53	67.42
1	12	37	-0.65	-0.30	-0.18	-53.09	17.59	84.79
1	12	38	-0.66	-0.24	-0.30	-56.40	17.71	108.29
1	12	39	-0.64	-0.16	-0.47	-55.97	16.40	119.54
1	12	40	-0.63	-0.15	-0.57	-50.40	22.46	122.42
1	12	41	-0.62	-0.14	-0.59	-37.53	30.15	130.11
1	12	42	-0.60	-0.10	-0.53	-36.65	26.15	144.11
1	12	43	-0.51	-0.02	-0.53	-31.47	12.84	170.73
1	12	44	-0.54	0.08	-0.91	-50.78	6.78	188.17
1	12	45	-0.55	0.03	-1.26	-59.59	3.34	168.79
1	12	46	-0.51	-0.13	-1.25	-34.03	5.71	131.98
1	12	47	-0.38	-0.14	-0.91	2.91	15.65	108.29
1	12	48	-0.41	-0.02	-1.00	16.22	5.09	108.98
1	12	49	-0.40	0.02	-1.10	8.60	-13.66	123.04
1	13	0	-0.00	0.00	-1.00	-0.09	-1.16	-0.08
1	13	1	-0.00	0.00	-1.00	-0.15	-0.60	0.04
1	13	2	-0.00	0.00	-1.00	-0.09	0.09	-0.02
1	13	3	-0.01	-0.00	-1.00	-0.15	0.09	-0.08
1	13	4	-0.00	0.00	-1.00	-0.03	-0.16	-0.14
1	13	5	-0.01	0.00	-1.00	-0.22	-0.16	-0.27
1	13	6	-0.03	-0.00	-1.00	-0.22	-7.66	-0.08
1	13	7	-0.02	0.01	-1.09	-0.84	-18.41	-11.27
1	13	8	-0.06	-0.06	-1.56	41.35	-21.97	-20.39
1	13	9	-0.03	-0.10	-1.75	35.72	-0.72	-77.46
1	13	10	0.02	-0.10	-1.73	49.35	16.59	-119.77
1	13	11	-0.09	-0.03	-1.88	74.35	37.59	-163.39
1	13	12	-0.05	0.07	-1.59	52.66	26.46	-222.46
1	13	13	-0.06	0.06	-1.23	52.78	-13.41	-219.64
1	13	14	-0.21	0.00	-1.40	58.16	-38.41	-223.21
1	13	15	-0.16	-0.01	-1.26	47.28	-23.60	-226.33
1	13	16	-0.25	-0.03	-1.12	27.35	9.03	-237.27
1	13	17	-0.27	-0.01	-0.70	22.72	3.21	-233.14
1	13	18	-0.40	-0.04	-0.58	33.35	-16.91	-196.89
1	13	19	-0.46	-0.13	-0.69	39.60	-38.91	-189.71
1	13	20	-0.44	-0.21	-0.54	43.85	-28.47	-185.33
1	13	21	-0.52	-0.14	-0.47	49.41	-21.04	-173.14
1	13	22	-0.53	-0.19	-0.21	39.10	-20.66	-163.39
1	13	23	-0.57	-0.21	-0.17	25.47	-11.04	-135.14
1	13	24	-0.60	-0.29	-0.23	21.66	-7.91	-116.58
1	13	25	-0.63	-0.33	-0.10	35.03	-8.41	-92.52
1	13	26	-0.71	-0.28	-0.10	36.16	-8.91	-77.58
1	13	27	-0.75	-0.26	-0.13	24.78	-7.60	-76.02
1	13	28	-0.78	-0.29	-0.06	12.16	-0.16	-73.02
1	13	29	-0.81	-0.27	0.01	3.22	0.59	-51.27
1	13	30	-0.82	-0.32	0.04	-5.28	-2.16	-32.58
1	13	31	-0.83	-0.31	-0.01	-0.28	-5.47	-14.39
1	13	32	-0.82	-0.31	0.01	2.41	-7.41	-6.46
1	13	33	-0.82	-0.32	0.01	0.60	-6.16	4.54
1	13	34	-0.79	-0.37	0.08	-10.97	-4.60	19.29
1	13	35	-0.77	-0.38	0.10	-15.90	-3.29	46.11
1	13	36	-0.76	-0.38	-0.10	-16.28	-4.72	62.48
1	13	37	-0.77	-0.35	-0.25	-24.59	1.46	56.92
1	13	38	-0.77	-0.36	-0.26	-27.34	9.53	48.54
1	13	39	-0.80	-0.29	-0.27	-29.15	19.21	55.61
1	13	40	-0.80	-0.27	-0.20	-33.47	16.09	65.54
1	13	41	-0.76	-0.28	-0.18	-38.53	11.34	86.61
1	13	42	-0.71	-0.26	-0.27	-48.78	5.96	108.11
1	13	43	-0.68	-0.24	-0.47	-51.65	5.40	122.92
1	13	44	-0.63	-0.24	-0.46	-36.53	9.21	124.17
1	13	45	-0.61	-0.17	-0.46	-13.34	9.46	142.36
1	13	46	-0.60	-0.10	-0.61	-20.34	8.03	163.04
1	13	47	-0.57	-0.10	-0.74	-40.84	10.84	166.92
1	13	48	-0.54	-0.15	-0.80	-50.34	16.78	162.73
1	13	49	-0.48	-0.20	-0.83	-30.59	4.15	160.54
1	14	0	-0.01	-0.00	-1.00	-0.22	0.65	-0.02
1	14	1	-0.00	0.00	-1.00	-0.15	0.53	-0.08
1	14	2	-0.00	0.00	-1.00	-0.15	-0.41	0.04
1	14	3	-0.01	-0.00	-1.00	-0.09	-1.22	-0.08
1	14	4	-0.01	-0.00	-1.00	-0.09	-7.41	0.17
1	14	5	-0.01	-0.00	-1.00	-0.22	-10.91	-0.27
1	14	6	-0.01	0.01	-1.08	-2.84	-22.41	-12.52
1	14	7	-0.06	0.01	-1.49	-2.97	-24.04	-35.52
1	14	8	-0.03	-0.02	-1.68	-2.84	-5.10	-70.77
1	14	9	0.01	-0.03	-1.68	10.72	15.78	-112.77
1	14	10	-0.06	-0.02	-1.67	36.78	23.96	-143.39
1	14	11	-0.09	0.10	-1.47	53.10	13.53	-167.89
1	14	12	-0.12	0.09	-1.32	45.91	-1.72	-176.83
1	14	13	-0.19	0.01	-1.34	43.78	-19.04	-189.83
1	14	14	-0.17	-0.02	-1.12	47.47	-24.47	-194.27
1	14	15	-0.24	0.04	-1.00	42.97	-12.85	-187.77
1	14	16	-0.28	0.04	-0.84	30.28	-14.41	-200.71
1	14	17	-0.32	-0.08	-0.66	26.66	-16.22	-187.08
1	14	18	-0.40	-0.09	-0.73	32.10	-9.10	-170.27
1	14	19	-0.43	-0.11	-0.60	32.35	-15.16	-169.52
1	14	20	-0.48	-0.06	-0.47	42.66	-19.72	-149.52
1	14	21	-0.59	-0.10	-0.60	33.16	-24.22	-144.33
1	14	22	-0.58	-0.23	-0.54	23.47	-13.91	-149.14
1	14	23	-0.64	-0.20	-0.50	29.10	-2.22	-136.71
1	14	24	-0.70	-0.20	-0.44	33.03	-6.29	-131.89
1	14	25	-0.74	-0.17	-0.41	40.72	-16.97	-125.21
1	14	26	-0.79	-0.18	-0.36	26.35	-18.91	-131.89
1	14	27	-0.74	-0.26	-0.10	20.66	-20.97	-124.64
1	14	28	-0.76	-0.28	-0.04	28.28	-18.79	-92.27
1	14	29	-0.78	-0.24	-0.04	15.47	-12.47	-73.58
1	14	30	-0.77	-0.29	0.05	-8.34	-2.79	-60.46
1	14	31	-0.77	-0.28	0.02	-9.34	2.90	-38.33
1	14	32	-0.79	-0.28	0.04	-8.72	0.96	-28.46
1	14	33	-0.78	-0.30	0.16	-9.72	-0.72	-7.89
1	14	34	-0.76	-0.34	0.26	-12.59	-1.66	21.54
1	14	35	-0.76	-0.31	0.06	-13.53	0.03	56.86
1	14	36	-0.79	-0.32	-0.17	-19.15	-0.85	59.42
1	14	37	-0.79	-0.31	-0.16	-19.97	5.34	54.67
1	14	38	-0.81	-0.24	-0.16	-37.65	17.34	62.48
1	14	39	-0.81	-0.23	-0.25	-50.28	21.84	67.92
1	14	40	-0.78	-0.25	-0.22	-50.22	21.34	76.36
1	14	41	-0.74	-0.24	-0.18	-41.47	19.40	94.11
1	14	42	-0.68	-0.18	-0.08	-52.03	20.03	119.92
1	14	43	-0.57	-0.07	-0.08	-64.15	13.40	161.29
1	14	44	-0.59	0.03	-0.53	-73.59	3.53	193.61
1	14	45	-0.58	-0.06	-0.90	-48.40	-7.10	184.73
1	14	46	-0.61	-0.07	-0.99	-29.90	8.78	162.29
1	14	47	-0.59	-0.01	-0.87	-29.59	25.03	141.17
1	14	48	-0.54	-0.02	-0.77	-29.47	19.78	143.61
1	14	49	-0.43	-0.07	-0.71	-20.40	5.65	160.11
1	15	0	-0.00	0.00	-1.00	-0.15	1.03	-0.02
1	15	1	-0.00	-0.00	-1.00	-0.22	0.84	-0.02
1	15	2	-0.00	0.00	-1.00	-0.09	0.03	0.04
1	15	3	-0.01	-0.00	-1.00	0.03	-0.22	-0.08
1	15	4	-0.00	0.00	-1.00	-0.09	1.03	-0.02
1	15	5	-0.01	-0.00	-1.00	-0.03	0.71	-0.08
1	15	6	-0.00	-0.00	-1.00	-0.09	0.34	-0.02
1	15	7	0.00	0.01	-1.00	-0.03	-0.22	-0.14
1	15	8	-0.01	-0.00	-1.00	0.03	-0.29	-0.21
1	15	9	-0.02	-0.00	-1.08	1.47	-11.85	-12.14
1	15	10	-0.05	0.00	-1.60	21.35	-9.22	-29.02
1	15	11	-0.10	0.00	-1.91	5.85	8.71	-98.14
1	15	12	-0.01	-0.08	-1.71	2.16	23.15	-160.71
1	15	13	-0.03	-0.11	-1.53	51.85	21.46	-187.96
1	15	14	-0.06	0.03	-1.39	97.22	10.40	-192.52
1	15	15	-0.19	0.09	-1.49	84.53	-6.35	-213.14
1	15	16	-0.18	0.02	-1.46	48.97	-20.10	-246.58
1	15	17	-0.12	-0.06	-1.14	22.47	-1.29	-236.52
1	15	18	-0.32	-0.06	-1.25	9.72	16.53	-239.21
1	15	19	-0.35	-0.04	-1.18	-9.47	18.53	-269.33
1	15	20	-0.32	-0.04	-0.64	16.22	-10.41	-264.96
1	15	21	-0.47	0.02	-0.53	53.91	-47.60	-225.02
1	15	22	-0.51	-0.06	-0.55	39.60	-32.35	-210.58
1	15	23	-0.54	-0.14	-0.42	43.97	-34.41	-202.14
1	15	24	-0.56	-0.08	-0.21	53.35	-33.60	-177.71
1	15	25	-0.65	-0.08	-0.22	34.41	-28.72	-152.39
1	15	26	-0.62	-0.15	-0.09	22.47	-24.35	-131.96
1	15	27	-0.66	-0.23	-0.06	38.41	-22.91	-105.33
1	15	28	-0.69	-0.26	0.01	49.22	-22.54	-89.46
1	15	29	-0.73	-0.25	0.18	44.41	-20.97	-68.96
1	15	30	-0.77	-0.27	0.13	22.41	-18.79	-57.21
1	15	31	-0.77	-0.33	0.14	4.60	-13.91	-50.58
1	15	32	-0.78	-0.31	0.21	10.85	-11.79	-26.46
1	15	33	-0.84	-0.29	0.13	7.03	-8.79	-3.96
1	15	34	-0.85	-0.32	0.11	-0.65	-10.10	6.98
1	15	35	-0.85	-0.32	0.07	-3.34	-9.47	15.36
1	15	36	-0.85	-0.32	-0.00	0.53	-4.60	22.23
1	15	37	-0.89	-0.34	-0.09	-1.28	-0.10	18.79
1	15	38	-0.92	-0.34	-0.13	-4.84	3.09	13.42
1	15	39	-0.92	-0.32	-0.18	-13.15	4.09	7.98
1	15	40	-0.93	-0.31	-0.23	-17.34	8.03	7.98
1	15	41	-0.96	-0.29	-0.27	-15.78	8.71	6.29
1	15	42	-0.97	-0.30	-0.30	-14.59	4.96	7.73
1	15	43	-0.97	-0.30	-0.33	-9.15	0.46	7.73
1	15	44	-0.94	-0.29	-0.27	-9.78	-0.41	5.17
1	15	45	-0.92	-0.30	-0.26	-3.84	-0.04	10.42
1	15	46	-0.93	-0.30	-0.26	-3.72	-1.22	11.98
1	15	47	-0.92	-0.28	-0.23	-11.40	0.59	16.17
1	15	48	-0.89	-0.29	-0.20	-11.03	1.21	20.29
1	15	49	-0.89	-0.27	-0.19	-4.59	1.28	25.48
1	16	0	-0.01	-0.00	-1.00	-0.09	0.15	-0.08
1	16	1	-0.01	-0.00	-1.00	-0.15	1.78	-0.14
1	16	2	-0.01	-0.00	-1.00	-0.15	3.15	-0.08
1	16	3	-0.00	0.01	-1.00	-0.09	2.78	-0.27
1	16	4	0.00	0.01	-1.00	-0.03	0.21	-0.14
1	16	5	-0.04	-0.01	-1.02	0.78	-8.54	-3.14
1	16	6	-0.05	0.02	-1.32	19.28	-32.04	-38.02
1	16	7	-0.09	-0.04	-1.93	22.97	-16.91	-60.96
1	16	8	0.02	-0.02	-1.73	-15.09	19.59	-147.46
1	16	9	-0.05	-0.04	-1.52	23.66	23.71	-158.33
1	16	10	-0.10	-0.08	-1.70	91.85	16.34	-180.83
1	16	11	-0.12	-0.02	-1.73	94.35	16.40	-232.52
1	16	12	-0.11	0.11	-1.51	77.91	5.09	-261.46
1	16	13	-0.20	0.16	-1.30	58.35	-2.16	-255.77
1	16	14	-0.25	-0.02	-1.18	25.28	0.78	-249.46
1	16	15	-0.29	-0.13	-1.00	33.28	4.71	-262.46
1	16	16	-0.32	-0.08	-0.65	61.66	-13.04	-245.33
1	16	17	-0.40	-0.11	-0.62	80.22	-19.97	-222.71
1	16	18	-0.43	-0.14	-0.43	76.16	-15.54	-202.83
1	16	19	-0.51	-0.11	-0.22	65.85	-13.66	-171.83
1	16	20	-0.57	-0.11	-0.44	57.35	-17.85	-162.64
1	16	21	-0.57	-0.17	-0.35	31.35	-4.72	-172.21
1	16	22	-0.59	-0.17	-0.03	33.03	-11.85	-156.64
1	16	23	-0.65	-0.11	0.05	56.16	-29.79	-120.33
1	16	24	-0.65	-0.22	0.13	53.66	-33.22	-98.58
1	16	25	-0.68	-0.27	0.25	49.72	-30.35	-68.89
1	16	26	-0.74	-0.27	0.19	39.22	-25.29	-55.08
1	16	27	-0.77	-0.34	0.20	13.28	-10.35	-50.64
1	16	28	-0.80	-0.30	0.26	-11.90	2.71	-38.58
1	16	29	-0.81	-0.30	0.26	-19.78	1.78	-13.58
1	16	30	-0.80	-0.31	0.27	-7.72	-7.79	15.86
1	16	31	-0.83	-0.33	0.13	-3.53	-13.91	37.73
1	16	32	-0.85	-0.37	-0.05	-4.40	-12.04	45.17
1	16	33	-0.86	-0.42	-0.12	-17.34	-3.47	34.86
1	16	34	-0.89	-0.38	-0.16	-31.84	6.90	26.42
1	16	35	-0.90	-0.36	-0.20	-34.90	8.34	21.04
1	16	36	-0.88	-0.35	-0.19	-29.72	5.90	26.79
1	16	37	-0.88	-0.34	-0.22	-25.47	4.28	32.92
1	16	38	-0.84	-0.34	-0.17	-28.53	6.28	39.79
1	16	39	-0.80	-0.35	-0.09	-34.47	11.15	53.92
1	16	40	-0.78	-0.31	-0.10	-46.03	15.46	70.61
1	16	41	-0.76	-0.31	-0.14	-49.28	15.53	81.98
1	16	42	-0.74	-0.22	-0.14	-59.97	14.96	102.67
1	16	43	-0.74	-0.16	-0.38	-89.09	22.90	109.73
1	16	44	-0.66	-0.21	-0.29	-95.03	40.40	107.42
1	16	45	-0.59	-0.21	-0.19	-60.28	41.53	139.54
1	16	46	-0.62	-0.08	-0.38	-42.90	25.28	178.11
1	16	47	-0.68	-0.03	-0.77	-55.34	10.65	188.73
1	16	48	-0.64	-0.08	-0.93	-54.72	4.59	160.73
1	16	49	-0.62	-0.17	-0.90	-31.78	6.09	142.73
1	17	0	-0.00	0.00	-1.00	-0.09	-0.16	0.04
1	17	1	-0.01	-0.00	-1.00	-0.22	-0.29	-0.02
1	17	2	-0.00	0.00	-1.00	-0.15	0.09	-0.08
1	17	3	-0.00	0.00	-1.00	-0.09	1.03	-0.39
1	17	4	-0.00	-0.00	-1.00	-0.22	1.71	-0.33
1	17	5	-0.00	0.01	-1.05	0.35	1.65	-9.21
1	17	6	-0.07	-0.01	-1.34	16.22	-7.91	-26.08
1	17	7	-0.06	-0.06	-1.68	13.78	-3.29	-53.83
1	17	8	-0.06	-0.00	-1.67	7.16	19.84	-119.27
1	17	9	-0.04	-0.04	-1.57	37.28	24.84	-144.08
1	17	10	-0.07	-0.05	-1.61	79.85	38.59	-171.02
1	17	11	-0.10	-0.04	-1.61	82.22	31.78	-207.96
1	17	12	-0.14	0.02	-1.61	77.53	15.40	-241.89
1	17	13	-0.14	-0.01	-1.44	35.22	10.53	-284.77
1	17	14	-0.16	-0.07	-1.16	8.03	9.53	-272.27
1	17	15	-0.32	0.01	-1.12	16.03	10.71	-268.89
1	17	16	-0.31	-0.03	-0.79	36.78	4.34	-256.64
1	17	17	-0.39	-0.15	-0.55	65.72	2.53	-217.96
1	17	18	-0.53	-0.04	-0.43	88.22	-13.47	-188.96
1	17	19	-0.54	-0.02	-0.37	64.78	-20.10	-171.02
1	17	20	-0.60	-0.06	-0.41	39.53	-18.22	-165.08
1	17	21	-0.62	-0.04	-0.36	29.85	-19.22	-163.64
1	17	22	-0.62	-0.08	-0.15	36.47	-19.79	-145.46
1	17	23	-0.66	-0.07	0.07	66.28	-33.54	-103.64
1	17	24	-0.71	-0.13	-0.04	60.28	-42.41	-85.02
1	17	25	-0.69	-0.26	0.02	48.97	-39.91	-85.71
1	17	26	-0.72	-0.30	0.18	31.72	-30.35	-80.58
1	17	27	-0.76	-0.35	0.27	15.28	-24.04	-61.77
1	17	28	-0.80	-0.34	0.15	9.78	-20.35	-39.71
1	17	29	-0.80	-0.37	0.13	0.28	-15.97	-26.96
1	17	30	-0.82	-0.36	0.13	-8.84	-10.47	-9.33
1	17	31	-0.80	-0.40	0.13	-17.65	-10.22	1.17
1	17	32	-0.81	-0.38	0.07	-9.59	-5.91	20.98
1	17	33	-0.86	-0.36	-0.08	-15.78	-3.79	22.54
1	17	34	-0.85	-0.36	-0.12	-14.47	0.96	21.11
1	17	35	-0.86	-0.36	-0.11	-13.40	4.65	18.23
1	17	36	-0.87	-0.36	-0.16	-10.28	6.71	23.73
1	17	37	-0.89	-0.36	-0.19	-11.15	8.84	25.04
1	17	38	-0.90	-0.34	-0.18	-18.65	11.59	25.98
1	17	39	-0.85	-0.32	-0.07	-30.28	10.71	30.11
1	17	40	-0.79	-0.35	-0.02	-35.22	7.59	41.67
1	17	41	-0.74	-0.35	0.03	-33.15	8.09	58.67
1	17	42	-0.74	-0.30	-0.12	-45.84	16.21	76.04
1	17	43	-0.73	-0.27	-0.21	-54.09	20.59	80.29
1	17	44	-0.69	-0.28	-0.11	-47.15	18.03	87.54
1	17	45	-0.63	-0.28	-0.00	-28.22	10.53	120.67
1	17	46	-0.65	-0.16	-0.25	-19.40	0.46	163.17
1	17	47	-0.67	-0.15	-0.53	-29.65	-9.85	168.73
1	17	48	-0.66	-0.09	-0.64	-64.65	6.15	160.86
1	17	49	-0.67	-0.05	-0.73	-95.53	19.96	149.17
1	18	0	-0.00	-0.01	-1.00	-0.03	0.40	-0.71
1	18	1	0.00	0.01	-1.00	-0.15	0.09	-0.64
1	18	2	-0.01	-0.01	-1.00	-0.22	-0.22	-0.64
1	18	3	0.00	0.01	-1.00	0.03	0.15	0.23
1	18	4	-0.01	0.00	-1.00	-0.09	0.34	-0.64
1	18	5	-0.02	0.02	-1.00	-0.59	-9.91	-3.71
1	18	6	-0.00	0.07	-1.09	0.03	-14.91	1.67
1	18	7	-0.07	0.03	-1.48	18.85	-14.91	-11.14
1	18	8	-0.01	-0.08	-1.61	-16.34	16.03	-86.08
1	18	9	-0.03	-0.06	-1.63	5.53	24.09	-119.46
1	18	10	-0.04	-0.14	-1.75	59.53	28.65	-157.52
1	18	11	-0.05	-0.03	-1.68	92.85	22.34	-202.89
1	18	12	-0.09	0.04	-1.64	103.66	9.53	-239.96
1	18	13	-0.05	-0.00	-1.51	92.22	19.90	-265.02
1	18	14	-0.17	0.08	-1.26	57.85	16.34	-272.21
1	18	15	-0.29	-0.01	-1.27	33.03	5.71	-261.27
1	18	16	-0.28	-0.08	-1.00	51.85	-2.41	-275.52
1	18	17	-0.38	-0.04	-0.77	63.72	-7.79	-255.89
1	18	18	-0.45	-0.05	-0.64	68.97	-25.66	-238.58
1	18	19	-0.44	-0.13	-0.30	77.10	-22.35	-201.96
1	18	20	-0.60	-0.07	-0.47	68.53	-17.85	-176.33
1	18	21	-0.55	-0.21	-0.31	39.41	-13.60	-186.71
1	18	22	-0.55	-0.21	-0.13	36.22	-2.60	-162.02
1	18	23	-0.62	-0.16	-0.06	36.22	-9.66	-137.71
1	18	24	-0.62	-0.19	0.05	31.60	-15.16	-114.77
1	18	25	-0.63	-0.26	0.19	29.28	-14.91	-95.39
1	18	26	-0.67	-0.28	0.26	41.91	-15.16	-65.52
1	18	27	-0.74	-0.25	0.24	32.78	-16.10	-53.58
1	18	28	-0.75	-0.32	0.27	8.16	-10.22	-43.64
1	18	29	-0.77	-0.31	0.31	-13.09	-1.41	-18.02
1	18	30	-0.79	-0.28	0.24	-17.22	-1.22	9.92
1	18	31	-0.80	-0.29	0.15	-18.15	-5.10	24.11
1	18	32	-0.82	-0.34	0.08	-12.40	-6.35	34.04
1	18	33	-0.82	-0.37	0.02	-10.78	-4.16	36.73
1	18	34	-0.83	-0.37	-0.00	-20.34	3.46	37.73
1	18	35	-0.85	-0.34	-0.07	-29.34	9.09	38.61
1	18	36	-0.83	-0.29	-0.03	-35.90	9.78	43.29
1	18	37	-0.80	-0.33	-0.04	-39.03	7.21	55.98
1	18	38	-0.76	-0.36	-0.08	-43.15	8.21	66.67
1	18	39	-0.74	-0.34	-0.13	-51.28	18.78	74.98
1	18	40	-0.73	-0.23	-0.06	-56.03	22.90	88.73
1	18	41	-0.73	-0.16	-0.09	-62.84	18.34	114.48
1	18	42	-0.65	-0.14	-0.09	-62.15	0.46	141.73
1	18	43	-0.59	-0.16	-0.37	-58.53	-15.47	172.29
1	18	44	-0.55	-0.15	-0.61	-50.90	-8.97	181.42
1	18	45	-0.64	-0.02	-0.77	-58.78	9.21	175.17
1	18	46	-0.65	-0.01	-0.89	-69.40	19.34	163.04
1	18	47	-0.60	-0.09	-0.85	-66.72	22.84	162.29
1	18	48	-0.49	-0.18	-0.76	-50.90	13.90	170.23
1	18	49	-0.39	-0.15	-0.82	-20.72	4.78	182.04
1	19	0	-0.00	0.00	-1.00	-0.15	-0.97	0.04
1	19	1	-0.00	-0.00	-1.00	-0.09	-1.35	-0.02
1	19	2	-0.00	0.00	-1.00	-0.09	-1.16	0.11
1	19	3	-0.00	0.00	-1.00	-0.09	0.59	-0.14
1	19	4	-0.02	0.00	-1.00	-0.03	-1.72	-0.39
1	19	5	-0.01	0.03	-1.02	-1.78	-13.22	-1.21
1	19	6	-0.04	0.06	-1.33	3.47	-18.60	-24.33
1	19	7	-0.10	-0.05	-1.76	7.66	-11.79	-58.52
1	19	8	-0.00	-0.08	-1.71	-6.97	9.53	-120.33
1	19	9	-0.04	-0.08	-1.69	32.78	20.71	-154.14
1	19	10	-0.08	-0.02	-1.56	78.66	19.28	-196.96
1	19	11	-0.15	0.05	-1.46	81.22	8.96	-227.77
